fecha	hora	precio_md
2015-02-15	12	34.15
2015-02-15	13	27.33
2015-02-15	14	26.86
2015-02-15	15	26.32
2015-02-15	16	25.5
2015-02-15	17	25.5
2015-02-15	18	29.65
2015-02-15	19	38.81
2015-02-15	20	50.24
2015-02-15	21	54.92
2015-02-15	22	53.15
2015-02-15	23	54.33
2015-02-15	24	49.74
2015-02-16	1	43.2
2015-02-16	2	37.2
2015-02-16	3	35.01
2015-02-16	4	34.5
2015-02-16	5	34.34
2015-02-16	6	34.7
2015-02-16	7	39.33
2015-02-16	8	53.42
2015-02-16	9	57.36
2015-02-16	10	65.1
2015-02-16	11	66.73
2015-02-16	12	68.03
2015-02-16	13	63.3
2015-02-16	14	59.5
2015-02-16	15	54.01
2015-02-16	16	49.87
2015-02-16	17	52.46
2015-02-16	18	54.76
2015-02-16	19	55.21
2015-02-16	20	67.7
2015-02-16	21	61.49
2015-02-16	22	53.01
2015-02-16	23	49.99
2015-02-16	24	39.36
2015-02-17	1	39.1
2015-02-17	2	37.1
2015-02-17	3	26.56
2015-02-17	4	25.01
2015-02-17	5	20.1
2015-02-17	6	25
2015-02-17	7	28.11
2015-02-17	8	42.69
2015-02-17	9	41.1
2015-02-17	10	48.99
2015-02-17	11	48.99
2015-02-17	12	44.89
2015-02-17	13	43.5
2015-02-17	14	40.1
2015-02-17	15	38.71
2015-02-17	16	38.98
2015-02-17	17	40
2015-02-17	18	42
2015-02-17	19	44
2015-02-17	20	55.1
2015-02-17	21	53.59
2015-02-17	22	48.99
2015-02-17	23	44.01
2015-02-17	24	39.33
2015-02-18	1	28.2
2015-02-18	2	27.5
2015-02-18	3	19
2015-02-18	4	20.66
2015-02-18	5	21
2015-02-18	6	22
2015-02-18	7	28.68
2015-02-18	8	52
2015-02-18	9	53.1
2015-02-18	10	58.1
2015-02-18	11	56.69
2015-02-18	12	54.8
2015-02-18	13	54.85
2015-02-18	14	53.05
2015-02-18	15	50.36
2015-02-18	16	50.1
2015-02-18	17	52
2015-02-18	18	54
2015-02-18	19	57.95
2015-02-18	20	61.55
2015-02-18	21	60.19
2015-02-18	22	56.69
2015-02-18	23	55.46
2015-02-18	24	51.65
2015-02-19	1	47.54
2015-02-19	2	45.94
2015-02-19	3	43.9
2015-02-19	4	41.3
2015-02-19	5	40.84
2015-02-19	6	41.47
2015-02-19	7	47.15
2015-02-19	8	56.77
2015-02-19	9	59.03
2015-02-19	10	62.43
2015-02-19	11	61.49
2015-02-19	12	60.22
2015-02-19	13	60.25
2015-02-19	14	58.01
2015-02-19	15	56.15
2015-02-19	16	56.77
2015-02-19	17	58.13
2015-02-19	18	58.21
2015-02-19	19	61.3
2015-02-19	20	71.4
2015-02-19	21	75.8
2015-02-19	22	68.03
2015-02-19	23	60.35
2015-02-19	24	58.01
2015-02-20	1	48.15
2015-02-20	2	47.02
2015-02-20	3	44.16
2015-02-20	4	41.11
2015-02-20	5	40.52
2015-02-20	6	42.63
2015-02-20	7	49.29
2015-02-20	8	57.2
2015-02-20	9	57.18
2015-02-20	10	59.2
2015-02-20	11	58.92
2015-02-20	12	58.09
2015-02-20	13	57
2015-02-20	14	53.03
2015-02-20	15	51.9
2015-02-20	16	49.81
2015-02-20	17	49.4
2015-02-20	18	50.39
2015-02-20	19	53
2015-02-20	20	58.1
2015-02-20	21	59.99
2015-02-20	22	58.09
2015-02-20	23	53.1
2015-02-20	24	50.93
2015-02-21	1	50.03
2015-02-21	2	45.1
2015-02-21	3	41.25
2015-02-21	4	39.1
2015-02-21	5	37.49
2015-02-21	6	39.94
2015-02-21	7	38.4
2015-02-21	8	37.5
2015-02-21	9	36.15
2015-02-21	10	43.55
2015-02-21	11	46.1
2015-02-21	12	43.1
2015-02-21	13	35.93
2015-02-21	14	36.1
2015-02-21	15	27.72
2015-02-21	16	17.67
2015-02-21	17	12
2015-02-21	18	17.65
2015-02-21	19	28.21
2015-02-21	20	36.1
2015-02-21	21	40
2015-02-21	22	37.5
2015-02-21	23	33.4
2015-02-21	24	29.56
2015-02-22	1	12.4
2015-02-22	2	10.15
2015-02-22	3	5.02
2015-02-22	4	4.99
2015-02-22	5	4.99
2015-02-22	6	5
2015-02-22	7	6.5
2015-02-22	8	11.7
2015-02-22	9	12
2015-02-22	10	13
2015-02-22	11	15.55
2015-02-22	12	15.55
2015-02-22	13	12.4
2015-02-22	14	12.4
2015-02-22	15	9.85
2015-02-22	16	5.02
2015-02-22	17	5
2015-02-22	18	5.02
2015-02-22	19	25.05
2015-02-22	20	39.96
2015-02-22	21	47.15
2015-02-22	22	43.6
2015-02-22	23	40
2015-02-22	24	30.1
2015-02-23	1	24.99
2015-02-23	2	10
2015-02-23	3	5
2015-02-23	4	5
2015-02-23	5	5
2015-02-23	6	7.5
2015-02-23	7	24.6
2015-02-23	8	35.6
2015-02-23	9	36.6
2015-02-23	10	46.63
2015-02-23	11	49.62
2015-02-23	12	45.41
2015-02-23	13	45.04
2015-02-23	14	42.1
2015-02-23	15	28.51
2015-02-23	16	27.52
2015-02-23	17	28.4
2015-02-23	18	30
2015-02-23	19	33.83
2015-02-23	20	44
2015-02-23	21	45.04
2015-02-23	22	38.4
2015-02-23	23	27.91
2015-02-23	24	25
2015-02-24	1	12.4
2015-02-24	2	5
2015-02-24	3	4
2015-02-24	4	4.8
2015-02-24	5	4.8
2015-02-24	6	5
2015-02-24	7	19.09
2015-02-24	8	32.54
2015-02-24	9	30.11
2015-02-24	10	37.6
2015-02-24	11	35.01
2015-02-24	12	30.1
2015-02-24	13	27.79
2015-02-24	14	27.26
2015-02-24	15	24.13
2015-02-24	16	24.13
2015-02-24	17	26.1
2015-02-24	18	28.34
2015-02-24	19	33.49
2015-02-24	20	46.1
2015-02-24	21	51.5
2015-02-24	22	45.2
2015-02-24	23	40
2015-02-24	24	33.71
2015-02-25	1	30.01
2015-02-25	2	25.05
2015-02-25	3	20.43
2015-02-25	4	13
2015-02-25	5	12.4
2015-02-25	6	16.5
2015-02-25	7	26.11
2015-02-25	8	43
2015-02-25	9	40
2015-02-25	10	48
2015-02-25	11	44
2015-02-25	12	39.6
2015-02-25	13	38.4
2015-02-25	14	34.51
2015-02-25	15	28.63
2015-02-25	16	28.6
2015-02-25	17	34.2
2015-02-25	18	37.08
2015-02-25	19	37.59
2015-02-25	20	48.8
2015-02-25	21	51.48
2015-02-25	22	43.1
2015-02-25	23	38.55
2015-02-25	24	37.33
2015-02-26	1	35.1
2015-02-26	2	27.28
2015-02-26	3	24.1
2015-02-26	4	22.1
2015-02-26	5	22.1
2015-02-26	6	23.13
2015-02-26	7	32.02
2015-02-26	8	42
2015-02-26	9	46.1
2015-02-26	10	50.1
2015-02-26	11	51.48
2015-02-26	12	47.05
2015-02-26	13	46.03
2015-02-26	14	44.92
2015-02-26	15	41.1
2015-02-26	16	40
2015-02-26	17	42.9
2015-02-26	18	43.4
2015-02-26	19	43.82
2015-02-26	20	56
2015-02-26	21	53.15
2015-02-26	22	48.82
2015-02-26	23	46.38
2015-02-26	24	42.9
2015-02-27	1	42.01
2015-02-27	2	28.4
2015-02-27	3	26
2015-02-27	4	24.4
2015-02-27	5	24.13
2015-02-27	6	25
2015-02-27	7	28.49
2015-02-27	8	44.4
2015-02-27	9	44.4
2015-02-27	10	45.1
2015-02-27	11	46.1
2015-02-27	12	44.4
2015-02-27	13	44.4
2015-02-27	14	44.1
2015-02-27	15	40.57
2015-02-27	16	40
2015-02-27	17	40
2015-02-27	18	40
2015-02-27	19	40
2015-02-27	20	48.03
2015-02-27	21	50.1
2015-02-27	22	48.82
2015-02-27	23	47.5
2015-02-27	24	45
2015-02-28	1	34.8
2015-02-28	2	30.1
2015-02-28	3	27.4
2015-02-28	4	27.32
2015-02-28	5	27.27
2015-02-28	6	27.22
2015-02-28	7	28.22
2015-02-28	8	28.59
2015-02-28	9	30.13
2015-02-28	10	35.12
2015-02-28	11	41.79
2015-02-28	12	41.7
2015-02-28	13	40.7
2015-02-28	14	41.7
2015-02-28	15	35.12
2015-02-28	16	30.1
2015-02-28	17	28.58
2015-02-28	18	31.27
2015-02-28	19	41.32
2015-02-28	20	45
2015-02-28	21	45.9
2015-02-28	22	44.51
2015-02-28	23	40.7
2015-02-28	24	35.12
2015-03-01	1	35.62
2015-03-01	2	27.1
2015-03-01	3	25
2015-03-01	4	20.01
2015-03-01	5	17.1
2015-03-01	6	17.22
2015-03-01	7	20.14
2015-03-01	8	19.87
2015-03-01	9	20.22
2015-03-01	10	25.22
2015-03-01	11	25.13
2015-03-01	12	27.1
2015-03-01	13	28.71
2015-03-01	14	25
2015-03-01	15	23.68
2015-03-01	16	14.87
2015-03-01	17	11.7
2015-03-01	18	19.52
2015-03-01	19	25.13
2015-03-01	20	39.71
2015-03-01	21	44
2015-03-01	22	41.21
2015-03-01	23	35.69
2015-03-01	24	30.23
2015-03-02	1	20.17
2015-03-02	2	15.1
2015-03-02	3	13.55
2015-03-02	4	13
2015-03-02	5	12
2015-03-02	6	18.1
2015-03-02	7	30.23
2015-03-02	8	43.52
2015-03-02	9	47.05
2015-03-02	10	50
2015-03-02	11	50.48
2015-03-02	12	49.38
2015-03-02	13	49.12
2015-03-02	14	49.05
2015-03-02	15	47.47
2015-03-02	16	45.94
2015-03-02	17	45.94
2015-03-02	18	46.26
2015-03-02	19	50.48
2015-03-02	20	70.16
2015-03-02	21	77.15
2015-03-02	22	75.6
2015-03-02	23	54.92
2015-03-02	24	50.94
2015-03-03	1	53.1
2015-03-03	2	49.34
2015-03-03	3	46.16
2015-03-03	4	44.4
2015-03-03	5	41.96
2015-03-03	6	45.53
2015-03-03	7	51.1
2015-03-03	8	55.49
2015-03-03	9	60.19
2015-03-03	10	63.5
2015-03-03	11	61.69
2015-03-03	12	58.69
2015-03-03	13	57.19
2015-03-03	14	57.69
2015-03-03	15	53.69
2015-03-03	16	51.8
2015-03-03	17	51.1
2015-03-03	18	52.52
2015-03-03	19	55.49
2015-03-03	20	67.32
2015-03-03	21	69.69
2015-03-03	22	60.53
2015-03-03	23	53.15
2015-03-03	24	48.97
2015-03-04	1	43.99
2015-03-04	2	41
2015-03-04	3	38.15
2015-03-04	4	31.95
2015-03-04	5	25
2015-03-04	6	22.12
2015-03-04	7	28.83
2015-03-04	8	32.95
2015-03-04	9	41
2015-03-04	10	42.1
2015-03-04	11	42
2015-03-04	12	40
2015-03-04	13	35.5
2015-03-04	14	38.4
2015-03-04	15	31.45
2015-03-04	16	28.48
2015-03-04	17	28.41
2015-03-04	18	30
2015-03-04	19	32.45
2015-03-04	20	41.6
2015-03-04	21	44.69
2015-03-04	22	41.52
2015-03-04	23	34.67
2015-03-04	24	27.55
2015-03-05	1	15.99
2015-03-05	2	7.88
2015-03-05	3	5.13
2015-03-05	4	5
2015-03-05	5	4.13
2015-03-05	6	5
2015-03-05	7	12.22
2015-03-05	8	20
2015-03-05	9	27.57
2015-03-05	10	30
2015-03-05	11	30.68
2015-03-05	12	28.7
2015-03-05	13	28.76
2015-03-05	14	28.85
2015-03-05	15	27.56
2015-03-05	16	27.95
2015-03-05	17	28.45
2015-03-05	18	33
2015-03-05	19	39.59
2015-03-05	20	47.29
2015-03-05	21	52.1
2015-03-05	22	47.09
2015-03-05	23	42.59
2015-03-05	24	40.4
2015-03-06	1	39
2015-03-06	2	35.03
2015-03-06	3	30
2015-03-06	4	28.25
2015-03-06	5	28.24
2015-03-06	6	34.75
2015-03-06	7	43.4
2015-03-06	8	50.48
2015-03-06	9	52.95
2015-03-06	10	59.01
2015-03-06	11	57
2015-03-06	12	52.97
2015-03-06	13	50.48
2015-03-06	14	50.48
2015-03-06	15	49.33
2015-03-06	16	45.4
2015-03-06	17	45.1
2015-03-06	18	47.01
2015-03-06	19	52.69
2015-03-06	20	62
2015-03-06	21	71
2015-03-06	22	62
2015-03-06	23	52.69
2015-03-06	24	50.48
2015-03-07	1	47.1
2015-03-07	2	43.76
2015-03-07	3	41.36
2015-03-07	4	37.5
2015-03-07	5	35.13
2015-03-07	6	34.75
2015-03-07	7	37.32
2015-03-07	8	39.99
2015-03-07	9	45.09
2015-03-07	10	48.1
2015-03-07	11	46.14
2015-03-07	12	45.1
2015-03-07	13	45.1
2015-03-07	14	46
2015-03-07	15	45.09
2015-03-07	16	43.4
2015-03-07	17	43
2015-03-07	18	43.08
2015-03-07	19	46.1
2015-03-07	20	56.4
2015-03-07	21	60.75
2015-03-07	22	60
2015-03-07	23	53.38
2015-03-07	24	48.1
2015-03-08	1	49.29
2015-03-08	2	44.96
2015-03-08	3	40.16
2015-03-08	4	35.84
2015-03-08	5	33.35
2015-03-08	6	33.32
2015-03-08	7	33.6
2015-03-08	8	32.81
2015-03-08	9	33.43
2015-03-08	10	33.88
2015-03-08	11	38.17
2015-03-08	12	40
2015-03-08	13	39
2015-03-08	14	38.17
2015-03-08	15	33.6
2015-03-08	16	28.16
2015-03-08	17	25.02
2015-03-08	18	25.13
2015-03-08	19	36.13
2015-03-08	20	44.17
2015-03-08	21	49.29
2015-03-08	22	48
2015-03-08	23	44.96
2015-03-08	24	42.01
2015-03-09	1	37.5
2015-03-09	2	35
2015-03-09	3	32.15
2015-03-09	4	28.53
2015-03-09	5	27.83
2015-03-09	6	32
2015-03-09	7	43.87
2015-03-09	8	50.32
2015-03-09	9	56.65
2015-03-09	10	55.3
2015-03-09	11	52.3
2015-03-09	12	51.16
2015-03-09	13	51.03
2015-03-09	14	50.8
2015-03-09	15	47.1
2015-03-09	16	45.59
2015-03-09	17	44.96
2015-03-09	18	45.36
2015-03-09	19	50.25
2015-03-09	20	58.99
2015-03-09	21	59.52
2015-03-09	22	57.8
2015-03-09	23	51.03
2015-03-09	24	45.59
2015-03-10	1	47.96
2015-03-10	2	45
2015-03-10	3	43.38
2015-03-10	4	42.4
2015-03-10	5	43
2015-03-10	6	44.84
2015-03-10	7	47.96
2015-03-10	8	54.45
2015-03-10	9	59.69
2015-03-10	10	60.69
2015-03-10	11	58.9
2015-03-10	12	56.78
2015-03-10	13	56
2015-03-10	14	55.69
2015-03-10	15	49.92
2015-03-10	16	47.96
2015-03-10	17	47.96
2015-03-10	18	48.35
2015-03-10	19	57.19
2015-03-10	20	65.18
2015-03-10	21	69.49
2015-03-10	22	67.44
2015-03-10	23	59.69
2015-03-10	24	54.19
2015-03-11	1	47.96
2015-03-11	2	43.92
2015-03-11	3	41.07
2015-03-11	4	40
2015-03-11	5	39.95
2015-03-11	6	40.69
2015-03-11	7	45.96
2015-03-11	8	52.68
2015-03-11	9	56.61
2015-03-11	10	58.1
2015-03-11	11	53.16
2015-03-11	12	51.32
2015-03-11	13	49.03
2015-03-11	14	48.35
2015-03-11	15	45.9
2015-03-11	16	44
2015-03-11	17	43
2015-03-11	18	43.92
2015-03-11	19	50.19
2015-03-11	20	56.64
2015-03-11	21	58
2015-03-11	22	53.69
2015-03-11	23	52.12
2015-03-11	24	47.74
2015-03-12	1	47.96
2015-03-12	2	42.21
2015-03-12	3	40.69
2015-03-12	4	40.69
2015-03-12	5	40.69
2015-03-12	6	42.21
2015-03-12	7	47.86
2015-03-12	8	55.39
2015-03-12	9	58.13
2015-03-12	10	55.16
2015-03-12	11	51.4
2015-03-12	12	48.35
2015-03-12	13	48.02
2015-03-12	14	47.96
2015-03-12	15	43.1
2015-03-12	16	39.3
2015-03-12	17	38.17
2015-03-12	18	42.01
2015-03-12	19	47.96
2015-03-12	20	52.5
2015-03-12	21	52.98
2015-03-12	22	48.18
2015-03-12	23	45
2015-03-12	24	42.39
2015-03-13	1	38.55
2015-03-13	2	31.4
2015-03-13	3	29.5
2015-03-13	4	29.78
2015-03-13	5	30.3
2015-03-13	6	32
2015-03-13	7	41.64
2015-03-13	8	45.01
2015-03-13	9	46.07
2015-03-13	10	47.38
2015-03-13	11	45.01
2015-03-13	12	44.42
2015-03-13	13	45
2015-03-13	14	43.28
2015-03-13	15	43.51
2015-03-13	16	41.6
2015-03-13	17	41.6
2015-03-13	18	42.64
2015-03-13	19	42.01
2015-03-13	20	50.2
2015-03-13	21	52.01
2015-03-13	22	47.7
2015-03-13	23	46.63
2015-03-13	24	46.32
2015-03-14	1	44.2
2015-03-14	2	41.08
2015-03-14	3	38.04
2015-03-14	4	36.93
2015-03-14	5	34.17
2015-03-14	6	35.14
2015-03-14	7	38
2015-03-14	8	38.4
2015-03-14	9	41.5
2015-03-14	10	43.82
2015-03-14	11	42.15
2015-03-14	12	41.5
2015-03-14	13	41.6
2015-03-14	14	40.65
2015-03-14	15	38.4
2015-03-14	16	33.81
2015-03-14	17	32.22
2015-03-14	18	36.52
2015-03-14	19	43.4
2015-03-14	20	49.25
2015-03-14	21	50.13
2015-03-14	22	47.5
2015-03-14	23	46.89
2015-03-14	24	44.12
2015-03-15	1	43.1
2015-03-15	2	40.87
2015-03-15	3	37.75
2015-03-15	4	33
2015-03-15	5	31.92
2015-03-15	6	31.4
2015-03-15	7	32
2015-03-15	8	32
2015-03-15	9	34.06
2015-03-15	10	40.07
2015-03-15	11	41.5
2015-03-15	12	43.1
2015-03-15	13	44.2
2015-03-15	14	44.32
2015-03-15	15	43.1
2015-03-15	16	39.07
2015-03-15	17	36.14
2015-03-15	18	36.93
2015-03-15	19	42.01
2015-03-15	20	51.69
2015-03-15	21	56.95
2015-03-15	22	54.32
2015-03-15	23	52
2015-03-15	24	49.8
2015-03-16	1	48.9
2015-03-16	2	43.88
2015-03-16	3	41.35
2015-03-16	4	40.07
2015-03-16	5	41
2015-03-16	6	44.3
2015-03-16	7	50
2015-03-16	8	56
2015-03-16	9	61.54
2015-03-16	10	63.51
2015-03-16	11	63
2015-03-16	12	60.13
2015-03-16	13	59.89
2015-03-16	14	57.35
2015-03-16	15	55.73
2015-03-16	16	54.1
2015-03-16	17	53.25
2015-03-16	18	55.42
2015-03-16	19	58.7
2015-03-16	20	63.5
2015-03-16	21	62.1
2015-03-16	22	60.1
2015-03-16	23	55
2015-03-16	24	51
2015-03-17	1	48.31
2015-03-17	2	45
2015-03-17	3	43.1
2015-03-17	4	41.5
2015-03-17	5	41.1
2015-03-17	6	43.1
2015-03-17	7	46.8
2015-03-17	8	48.71
2015-03-17	9	50
2015-03-17	10	52.05
2015-03-17	11	50.76
2015-03-17	12	48.18
2015-03-17	13	46.03
2015-03-17	14	45.85
2015-03-17	15	44
2015-03-17	16	42
2015-03-17	17	43.79
2015-03-17	18	45
2015-03-17	19	45.56
2015-03-17	20	52.21
2015-03-17	21	52.45
2015-03-17	22	49.1
2015-03-17	23	47.72
2015-03-17	24	45.76
2015-03-18	1	44.66
2015-03-18	2	40.29
2015-03-18	3	38.4
2015-03-18	4	37.02
2015-03-18	5	36.6
2015-03-18	6	39.02
2015-03-18	7	45.1
2015-03-18	8	49.13
2015-03-18	9	52.69
2015-03-18	10	54.66
2015-03-18	11	52.61
2015-03-18	12	52
2015-03-18	13	51.1
2015-03-18	14	50
2015-03-18	15	48.43
2015-03-18	16	46.02
2015-03-18	17	45.1
2015-03-18	18	45.44
2015-03-18	19	47.04
2015-03-18	20	51.69
2015-03-18	21	51.69
2015-03-18	22	49.1
2015-03-18	23	47.89
2015-03-18	24	45
2015-03-19	1	36.28
2015-03-19	2	31.6
2015-03-19	3	29.89
2015-03-19	4	28.3
2015-03-19	5	28.16
2015-03-19	6	30
2015-03-19	7	35.99
2015-03-19	8	41.5
2015-03-19	9	43
2015-03-19	10	46.1
2015-03-19	11	46.1
2015-03-19	12	44.1
2015-03-19	13	44.1
2015-03-19	14	43
2015-03-19	15	40.02
2015-03-19	16	35.13
2015-03-19	17	32.4
2015-03-19	18	37
2015-03-19	19	39.3
2015-03-19	20	41.04
2015-03-19	21	47.02
2015-03-19	22	42.91
2015-03-19	23	40.9
2015-03-19	24	41.5
2015-03-20	1	35.35
2015-03-20	2	28.5
2015-03-20	3	26.51
2015-03-20	4	25.13
2015-03-20	5	25
2015-03-20	6	26
2015-03-20	7	30
2015-03-20	8	41.19
2015-03-20	9	43.6
2015-03-20	10	45.73
2015-03-20	11	45.6
2015-03-20	12	41.5
2015-03-20	13	41.1
2015-03-20	14	41.5
2015-03-20	15	41.5
2015-03-20	16	41.1
2015-03-20	17	41.1
2015-03-20	18	41.5
2015-03-20	19	43.02
2015-03-20	20	46
2015-03-20	21	49.84
2015-03-20	22	46
2015-03-20	23	45.5
2015-03-20	24	46.29
2015-03-21	1	45.6
2015-03-21	2	43.1
2015-03-21	3	38
2015-03-21	4	34.17
2015-03-21	5	33.17
2015-03-21	6	33.67
2015-03-21	7	38.4
2015-03-21	8	40.81
2015-03-21	9	43.1
2015-03-21	10	45.1
2015-03-21	11	46.35
2015-03-21	12	46.35
2015-03-21	13	46
2015-03-21	14	45.85
2015-03-21	15	43.69
2015-03-21	16	40.5
2015-03-21	17	41.5
2015-03-21	18	44.69
2015-03-21	19	45.02
2015-03-21	20	49.1
2015-03-21	21	53.16
2015-03-21	22	49.97
2015-03-21	23	47.5
2015-03-21	24	44.69
2015-03-22	1	42
2015-03-22	2	36.07
2015-03-22	3	31.3
2015-03-22	4	28.46
2015-03-22	5	28.02
2015-03-22	6	28.05
2015-03-22	7	28.5
2015-03-22	8	28.21
2015-03-22	9	28.51
2015-03-22	10	32.4
2015-03-22	11	43.69
2015-03-22	12	45.69
2015-03-22	13	45.78
2015-03-22	14	45.7
2015-03-22	15	45.35
2015-03-22	16	42.1
2015-03-22	17	42
2015-03-22	18	37.1
2015-03-22	19	42
2015-03-22	20	51.52
2015-03-22	21	59.01
2015-03-22	22	59.01
2015-03-22	23	53.01
2015-03-22	24	49.19
2015-03-23	1	50.77
2015-03-23	2	47.75
2015-03-23	3	45.03
2015-03-23	4	42.06
2015-03-23	5	42
2015-03-23	6	45.83
2015-03-23	7	52
2015-03-23	8	57.85
2015-03-23	9	59.79
2015-03-23	10	61.69
2015-03-23	11	65.19
2015-03-23	12	62
2015-03-23	13	60.12
2015-03-23	14	58.69
2015-03-23	15	55.49
2015-03-23	16	54.76
2015-03-23	17	52.54
2015-03-23	18	51.48
2015-03-23	19	52.41
2015-03-23	20	55.49
2015-03-23	21	58.59
2015-03-23	22	53.41
2015-03-23	23	50.7
2015-03-23	24	45.83
2015-03-24	1	33
2015-03-24	2	32
2015-03-24	3	30
2015-03-24	4	28.52
2015-03-24	5	29.49
2015-03-24	6	31
2015-03-24	7	39.5
2015-03-24	8	45.35
2015-03-24	9	51.69
2015-03-24	10	53.69
2015-03-24	11	54.82
2015-03-24	12	53.49
2015-03-24	13	53.28
2015-03-24	14	52.89
2015-03-24	15	50.48
2015-03-24	16	50
2015-03-24	17	49.61
2015-03-24	18	50.44
2015-03-24	19	48.69
2015-03-24	20	53
2015-03-24	21	56.77
2015-03-24	22	54.82
2015-03-24	23	52.69
2015-03-24	24	46.57
2015-03-25	1	39.5
2015-03-25	2	35.2
2015-03-25	3	32
2015-03-25	4	31.4
2015-03-25	5	30
2015-03-25	6	30.71
2015-03-25	7	39.5
2015-03-25	8	45.35
2015-03-25	9	48.6
2015-03-25	10	48.11
2015-03-25	11	48.07
2015-03-25	12	44.65
2015-03-25	13	42.69
2015-03-25	14	40.85
2015-03-25	15	38.4
2015-03-25	16	34.8
2015-03-25	17	35.2
2015-03-25	18	41.26
2015-03-25	19	46.69
2015-03-25	20	50.61
2015-03-25	21	58.11
2015-03-25	22	56.56
2015-03-25	23	52.41
2015-03-25	24	50.48
2015-03-26	1	41.45
2015-03-26	2	38.4
2015-03-26	3	34
2015-03-26	4	32
2015-03-26	5	30.06
2015-03-26	6	32.4
2015-03-26	7	38.4
2015-03-26	8	44.05
2015-03-26	9	50.14
2015-03-26	10	51.5
2015-03-26	11	51.02
2015-03-26	12	50.48
2015-03-26	13	50.48
2015-03-26	14	49.66
2015-03-26	15	46.67
2015-03-26	16	44.35
2015-03-26	17	43.96
2015-03-26	18	46.26
2015-03-26	19	48.69
2015-03-26	20	52.25
2015-03-26	21	56.19
2015-03-26	22	53.01
2015-03-26	23	50.48
2015-03-26	24	46.09
2015-03-27	1	39.5
2015-03-27	2	34.35
2015-03-27	3	29.53
2015-03-27	4	28.01
2015-03-27	5	28.05
2015-03-27	6	29.85
2015-03-27	7	39.5
2015-03-27	8	49
2015-03-27	9	51.8
2015-03-27	10	53
2015-03-27	11	52.19
2015-03-27	12	51.69
2015-03-27	13	50.48
2015-03-27	14	49.66
2015-03-27	15	50.48
2015-03-27	16	49
2015-03-27	17	49
2015-03-27	18	50.14
2015-03-27	19	50
2015-03-27	20	55
2015-03-27	21	57.55
2015-03-27	22	53.07
2015-03-27	23	50.5
2015-03-27	24	48.41
2015-03-28	1	49.59
2015-03-28	2	43.41
2015-03-28	3	39.5
2015-03-28	4	36.44
2015-03-28	5	35
2015-03-28	6	35
2015-03-28	7	35.5
2015-03-28	8	37.69
2015-03-28	9	47.35
2015-03-28	10	51.18
2015-03-28	11	51.69
2015-03-28	12	50.48
2015-03-28	13	49.78
2015-03-28	14	49
2015-03-28	15	46.67
2015-03-28	16	37.69
2015-03-28	17	35.5
2015-03-28	18	37.3
2015-03-28	19	40
2015-03-28	20	50.14
2015-03-28	21	53
2015-03-28	22	52.02
2015-03-28	23	48.28
2015-03-28	24	45.35
2015-03-29	1	34.5
2015-03-29	2	32.68
2015-03-29	3	28.75
2015-03-29	4	29.48
2015-03-29	5	28.75
2015-03-29	6	30.45
2015-03-29	7	29.48
2015-03-29	8	28.5
2015-03-29	9	34
2015-03-29	10	34.5
2015-03-29	11	33.1
2015-03-29	12	32.25
2015-03-29	13	28.11
2015-03-29	14	26
2015-03-29	15	15
2015-03-29	16	10.55
2015-03-29	17	12.4
2015-03-29	18	25
2015-03-29	19	32.25
2015-03-29	20	46.71
2015-03-29	21	51
2015-03-29	22	48.27
2015-03-29	23	40.53
2015-03-30	1	31.1
2015-03-30	2	27.95
2015-03-30	3	25
2015-03-30	4	25
2015-03-30	5	24.23
2015-03-30	6	25.35
2015-03-30	7	30.51
2015-03-30	8	48.88
2015-03-30	9	50.48
2015-03-30	10	51.33
2015-03-30	11	51.08
2015-03-30	12	49.65
2015-03-30	13	49.69
2015-03-30	14	49.26
2015-03-30	15	46.5
2015-03-30	16	39.94
2015-03-30	17	36.07
2015-03-30	18	34.46
2015-03-30	19	42.32
2015-03-30	20	50.48
2015-03-30	21	57.27
2015-03-30	22	55.69
2015-03-30	23	50.69
2015-03-30	24	48
2015-03-31	1	39.5
2015-03-31	2	29.86
2015-03-31	3	28.48
2015-03-31	4	29.36
2015-03-31	5	29.86
2015-03-31	6	35
2015-03-31	7	42.69
2015-03-31	8	45.35
2015-03-31	9	53.49
2015-03-31	10	55.18
2015-03-31	11	53.98
2015-03-31	12	52
2015-03-31	13	49.69
2015-03-31	14	45.35
2015-03-31	15	45
2015-03-31	16	41.5
2015-03-31	17	39.5
2015-03-31	18	41.5
2015-03-31	19	43.8
2015-03-31	20	49.69
2015-03-31	21	53.69
2015-03-31	22	50.89
2015-03-31	23	47.02
2015-03-31	24	41.5
2015-04-01	1	24.65
2015-04-01	2	20.2
2015-04-01	3	19.16
2015-04-01	4	21.9
2015-04-01	5	14.9
2015-04-01	6	24.65
2015-04-01	7	28.01
2015-04-01	8	27.51
2015-04-01	9	33.96
2015-04-01	10	38
2015-04-01	11	37.17
2015-04-01	12	35.01
2015-04-01	13	38
2015-04-01	14	38.12
2015-04-01	15	30.4
2015-04-01	16	27.58
2015-04-01	17	27.56
2015-04-01	18	27.5
2015-04-01	19	26.53
2015-04-01	20	30
2015-04-01	21	39.7
2015-04-01	22	40.48
2015-04-01	23	37.97
2015-04-01	24	28
2015-04-02	1	31.55
2015-04-02	2	27.22
2015-04-02	3	26.71
2015-04-02	4	27.16
2015-04-02	5	27.39
2015-04-02	6	29.6
2015-04-02	7	30
2015-04-02	8	36
