fecha	hora	prev_demanda
2016-07-24	8	21137
2016-07-24	9	21953
2016-07-24	10	23530
2016-07-24	11	25109
2016-07-24	12	26119
2016-07-24	13	26713
2016-07-24	14	27393
2016-07-24	15	27635
2016-07-24	16	26819
2016-07-24	17	26329
2016-07-24	18	26017
2016-07-24	19	26129
2016-07-24	20	26462
2016-07-24	21	27048
2016-07-24	22	28095
2016-07-24	23	29010
2016-07-24	24	27681
2016-07-25	1	26001
2016-07-25	2	24415
2016-07-25	3	23440
2016-07-25	4	22862
2016-07-25	5	22795
2016-07-25	6	23139
2016-07-25	7	24646
2016-07-25	8	25673
2016-07-25	9	27202
2016-07-25	10	29296
2016-07-25	11	30792
2016-07-25	12	32176
2016-07-25	13	32991
2016-07-25	14	33588
2016-07-25	15	33174
2016-07-25	16	32749
2016-07-25	17	32671
2016-07-25	18	32619
2016-07-25	19	32226
2016-07-25	20	31982
2016-07-25	21	31613
2016-07-25	22	31835
2016-07-25	23	31780
2016-07-25	24	29610
2016-07-26	1	28265
2016-07-26	2	26431
2016-07-26	3	25208
2016-07-26	4	24668
2016-07-26	5	24345
2016-07-26	6	24652
2016-07-26	7	26517
2016-07-26	8	28728
2016-07-26	9	31181
2016-07-26	10	33498
2016-07-26	11	34885
2016-07-26	12	35754
2016-07-26	13	36443
2016-07-26	14	37188
2016-07-26	15	36588
2016-07-26	16	36407
2016-07-26	17	36403
2016-07-26	18	36490
2016-07-26	19	35919
2016-07-26	20	35312
2016-07-26	21	34535
2016-07-26	22	34258
2016-07-26	23	33438
2016-07-26	24	31176
2016-07-27	1	29712
2016-07-27	2	27737
2016-07-27	3	26403
2016-07-27	4	25800
2016-07-27	5	25533
2016-07-27	6	25745
2016-07-27	7	27375
2016-07-27	8	29242
2016-07-27	9	31208
2016-07-27	10	33537
2016-07-27	11	34987
2016-07-27	12	35670
2016-07-27	13	36559
2016-07-27	14	37076
2016-07-27	15	36492
2016-07-27	16	36115
2016-07-27	17	36121
2016-07-27	18	36033
2016-07-27	19	35543
2016-07-27	20	34902
2016-07-27	21	34039
2016-07-27	22	33785
2016-07-27	23	33187
2016-07-27	24	30901
2016-07-28	1	29612
2016-07-28	2	27649
2016-07-28	3	26420
2016-07-28	4	25725
2016-07-28	5	25348
2016-07-28	6	25599
2016-07-28	7	27181
2016-07-28	8	28895
2016-07-28	9	30862
2016-07-28	10	33288
2016-07-28	11	34784
2016-07-28	12	35439
2016-07-28	13	36409
2016-07-28	14	36970
2016-07-28	15	36399
2016-07-28	16	35885
2016-07-28	17	35971
2016-07-28	18	35945
2016-07-28	19	35268
2016-07-28	20	34736
2016-07-28	21	33958
2016-07-28	22	33836
2016-07-28	23	33429
2016-07-28	24	31335
2016-07-29	1	29629
2016-07-29	2	27857
2016-07-29	3	26479
2016-07-29	4	25767
2016-07-29	5	25443
2016-07-29	6	25609
2016-07-29	7	27181
2016-07-29	8	28883
2016-07-29	9	31218
2016-07-29	10	33647
2016-07-29	11	35147
2016-07-29	12	35900
2016-07-29	13	36813
2016-07-29	14	37417
2016-07-29	15	36810
2016-07-29	16	36161
2016-07-29	17	36237
2016-07-29	18	36010
2016-07-29	19	35436
2016-07-29	20	34842
2016-07-29	21	33914
2016-07-29	22	33244
2016-07-29	23	32794
2016-07-29	24	30914
2016-07-30	1	29736
2016-07-30	2	27931
2016-07-30	3	26384
2016-07-30	4	25425
2016-07-30	5	24421
2016-07-30	6	23981
2016-07-30	7	23863
2016-07-30	8	23858
2016-07-30	9	25483
2016-07-30	10	27652
2016-07-30	11	29545
2016-07-30	12	30411
2016-07-30	13	30882
2016-07-30	14	31294
2016-07-30	15	30934
2016-07-30	16	30245
2016-07-30	17	29477
2016-07-30	18	29245
2016-07-30	19	29031
2016-07-30	20	28864
2016-07-30	21	28728
2016-07-30	22	30098
2016-07-30	23	30178
2016-07-30	24	28721
2016-07-31	1	27238
2016-07-31	2	25559
2016-07-31	3	24126
2016-07-31	4	23180
2016-07-31	5	22681
2016-07-31	6	22344
2016-07-31	7	22141
2016-07-31	8	21705
2016-07-31	9	22632
2016-07-31	10	24294
2016-07-31	11	25851
2016-07-31	12	27002
2016-07-31	13	27636
2016-07-31	14	28466
2016-07-31	15	28902
2016-07-31	16	28036
2016-07-31	17	27635
2016-07-31	18	27403
2016-07-31	19	27397
2016-07-31	20	27638
2016-07-31	21	28009
2016-07-31	22	29186
2016-07-31	23	30159
2016-07-31	24	28691
2016-08-01	1	26600
2016-08-01	2	24731
2016-08-01	3	23537
2016-08-01	4	22969
2016-08-01	5	22601
2016-08-01	6	23006
2016-08-01	7	25030
2016-08-01	8	27108
2016-08-01	9	29296
2016-08-01	10	31925
2016-08-01	11	33485
2016-08-01	12	34415
2016-08-01	13	35127
2016-08-01	14	35743
2016-08-01	15	35203
2016-08-01	16	34386
2016-08-01	17	34307
2016-08-01	18	34325
2016-08-01	19	33893
2016-08-01	20	33276
2016-08-01	21	32747
2016-08-01	22	32906
2016-08-01	23	32442
2016-08-01	24	30096
2016-08-02	1	28530
2016-08-02	2	26620
2016-08-02	3	25332
2016-08-02	4	24615
2016-08-02	5	24150
2016-08-02	6	24475
2016-08-02	7	26113
2016-08-02	8	27337
2016-08-02	9	29301
2016-08-02	10	31346
2016-08-02	11	32845
2016-08-02	12	33766
2016-08-02	13	34762
2016-08-02	14	35493
2016-08-02	15	35005
2016-08-02	16	34700
2016-08-02	17	34600
2016-08-02	18	34500
2016-08-02	19	34050
2016-08-02	20	33420
2016-08-02	21	32800
2016-08-02	22	33106
2016-08-02	23	32550
2016-08-02	24	30292
2016-08-03	1	28609
2016-08-03	2	26635
2016-08-03	3	25283
2016-08-03	4	24520
2016-08-03	5	24265
2016-08-03	6	24527
2016-08-03	7	26123
2016-08-03	8	27916
2016-08-03	9	30022
2016-08-03	10	32113
2016-08-03	11	33647
2016-08-03	12	34869
2016-08-03	13	35997
2016-08-03	14	36594
2016-08-03	15	36203
2016-08-03	16	35523
2016-08-03	17	35369
2016-08-03	18	35217
2016-08-03	19	34777
2016-08-03	20	34064
2016-08-03	21	33413
2016-08-03	22	33582
2016-08-03	23	33062
2016-08-03	24	30738
2016-08-04	1	28796
2016-08-04	2	26782
2016-08-04	3	25535
2016-08-04	4	24802
2016-08-04	5	24421
2016-08-04	6	24642
2016-08-04	7	26126
2016-08-04	8	27587
2016-08-04	9	29840
2016-08-04	10	32147
2016-08-04	11	33718
2016-08-04	12	34734
2016-08-04	13	35784
2016-08-04	14	36477
2016-08-04	15	36100
2016-08-04	16	35383
2016-08-04	17	35254
2016-08-04	18	35225
2016-08-04	19	34802
2016-08-04	20	34146
2016-08-04	21	33518
2016-08-04	22	33757
2016-08-04	23	33033
2016-08-04	24	30733
2016-08-05	1	28747
2016-08-05	2	26776
2016-08-05	3	25422
2016-08-05	4	24594
2016-08-05	5	24259
2016-08-05	6	24458
2016-08-05	7	25940
2016-08-05	8	27681
2016-08-05	9	29937
2016-08-05	10	32185
2016-08-05	11	33660
2016-08-05	12	34622
2016-08-05	13	35376
2016-08-05	14	35956
2016-08-05	15	35265
2016-08-05	16	34123
2016-08-05	17	33806
2016-08-05	18	33612
2016-08-05	19	33098
2016-08-05	20	32580
2016-08-05	21	31901
2016-08-05	22	31899
2016-08-05	23	31402
2016-08-05	24	29411
2016-08-06	1	27570
2016-08-06	2	25888
2016-08-06	3	24607
2016-08-06	4	23656
2016-08-06	5	23144
2016-08-06	6	22828
2016-08-06	7	23125
2016-08-06	8	23148
2016-08-06	9	24355
2016-08-06	10	26392
2016-08-06	11	28123
2016-08-06	12	28983
2016-08-06	13	29556
2016-08-06	14	30108
2016-08-06	15	29907
2016-08-06	16	29500
2016-08-06	17	29109
2016-08-06	18	28838
2016-08-06	19	28707
2016-08-06	20	28615
2016-08-06	21	28691
2016-08-06	22	29653
2016-08-06	23	29185
2016-08-06	24	27570
2016-08-07	1	25957
2016-08-07	2	24450
2016-08-07	3	23062
2016-08-07	4	22237
2016-08-07	5	21702
2016-08-07	6	21433
2016-08-07	7	21417
2016-08-07	8	21085
2016-08-07	9	21973
2016-08-07	10	23293
2016-08-07	11	24562
2016-08-07	12	25726
2016-08-07	13	26407
2016-08-07	14	27158
2016-08-07	15	27654
2016-08-07	16	27188
2016-08-07	17	26699
2016-08-07	18	26492
2016-08-07	19	26403
2016-08-07	20	26538
2016-08-07	21	27014
2016-08-07	22	28382
2016-08-07	23	29142
2016-08-07	24	27623
2016-08-08	1	25729
2016-08-08	2	24119
2016-08-08	3	22882
2016-08-08	4	22262
2016-08-08	5	22109
2016-08-08	6	22314
2016-08-08	7	23737
2016-08-08	8	25358
2016-08-08	9	27334
2016-08-08	10	30123
2016-08-08	11	31747
2016-08-08	12	32906
2016-08-08	13	33775
2016-08-08	14	34466
2016-08-08	15	34275
2016-08-08	16	33589
2016-08-08	17	33473
2016-08-08	18	33355
2016-08-08	19	32988
2016-08-08	20	32382
2016-08-08	21	31878
2016-08-08	22	32661
2016-08-08	23	31788
2016-08-08	24	29432
2016-08-09	1	27319
2016-08-09	2	25576
2016-08-09	3	24354
2016-08-09	4	23692
2016-08-09	5	23542
2016-08-09	6	23668
2016-08-09	7	25009
2016-08-09	8	26121
2016-08-09	9	28274
2016-08-09	10	30570
2016-08-09	11	32001
2016-08-09	12	32911
2016-08-09	13	33669
2016-08-09	14	34259
2016-08-09	15	33867
2016-08-09	16	33166
2016-08-09	17	32954
2016-08-09	18	32845
2016-08-09	19	32518
2016-08-09	20	32022
2016-08-09	21	31521
2016-08-09	22	32293
2016-08-09	23	31405
2016-08-09	24	29132
2016-08-10	1	27185
2016-08-10	2	25397
2016-08-10	3	24150
2016-08-10	4	23491
2016-08-10	5	23300
2016-08-10	6	23435
2016-08-10	7	24725
2016-08-10	8	26199
2016-08-10	9	28152
2016-08-10	10	30529
2016-08-10	11	32031
2016-08-10	12	33129
2016-08-10	13	33925
2016-08-10	14	34507
2016-08-10	15	34060
2016-08-10	16	31561
2016-08-10	17	31489
2016-08-10	18	31366
2016-08-10	19	30908
2016-08-10	20	30552
2016-08-10	21	30406
2016-08-10	22	30927
2016-08-10	23	30013
2016-08-10	24	27850
2016-08-11	1	26289
2016-08-11	2	24662
2016-08-11	3	23526
2016-08-11	4	22894
2016-08-11	5	22657
2016-08-11	6	22827
2016-08-11	7	24132
2016-08-11	8	25501
2016-08-11	9	27383
2016-08-11	10	29273
2016-08-11	11	30369
2016-08-11	12	31042
2016-08-11	13	31734
2016-08-11	14	32079
2016-08-11	15	31529
2016-08-11	16	30694
2016-08-11	17	30499
2016-08-11	18	30587
2016-08-11	19	30365
2016-08-11	20	30122
2016-08-11	21	29973
2016-08-11	22	31011
2016-08-11	23	30321
2016-08-11	24	28214
2016-08-12	1	26556
2016-08-12	2	24843
2016-08-12	3	23706
2016-08-12	4	23113
2016-08-12	5	22828
2016-08-12	6	22980
2016-08-12	7	24340
2016-08-12	8	25709
2016-08-12	9	27643
2016-08-12	10	29470
2016-08-12	11	30754
2016-08-12	12	31609
2016-08-12	13	32321
2016-08-12	14	32771
2016-08-12	15	32215
2016-08-12	16	31276
2016-08-12	17	30945
2016-08-12	18	30783
2016-08-12	19	30528
2016-08-12	20	30248
2016-08-12	21	29847
2016-08-12	22	30519
2016-08-12	23	29781
2016-08-12	24	27758
2016-08-13	1	26301
2016-08-13	2	24909
2016-08-13	3	23812
2016-08-13	4	23048
2016-08-13	5	22661
2016-08-13	6	22440
2016-08-13	7	22628
2016-08-13	8	22931
2016-08-13	9	24115
2016-08-13	10	26029
2016-08-13	11	27737
2016-08-13	12	28270
2016-08-13	13	28989
2016-08-13	14	29377
2016-08-13	15	29267
2016-08-13	16	28784
2016-08-13	17	28421
2016-08-13	18	28198
2016-08-13	19	28151
2016-08-13	20	28073
2016-08-13	21	28057
2016-08-13	22	29129
2016-08-13	23	28567
2016-08-13	24	26656
2016-08-14	1	25374
2016-08-14	2	23828
2016-08-14	3	22684
2016-08-14	4	21894
2016-08-14	5	21294
2016-08-14	6	20992
2016-08-14	7	20981
2016-08-14	8	20642
2016-08-14	9	21388
2016-08-14	10	22775
2016-08-14	11	23789
2016-08-14	12	24773
2016-08-14	13	25506
2016-08-14	14	26063
2016-08-14	15	26518
2016-08-14	16	26097
2016-08-14	17	25699
2016-08-14	18	25523
2016-08-14	19	25621
2016-08-14	20	25869
2016-08-14	21	26002
2016-08-14	22	27895
2016-08-14	23	28095
2016-08-14	24	26572
2016-08-15	1	25001
2016-08-15	2	23441
2016-08-15	3	22226
2016-08-15	4	21516
2016-08-15	5	21068
2016-08-15	6	20645
2016-08-15	7	20708
2016-08-15	8	20545
2016-08-15	9	20757
2016-08-15	10	21781
2016-08-15	11	23268
2016-08-15	12	24945
2016-08-15	13	25592
2016-08-15	14	26436
2016-08-15	15	27019
2016-08-15	16	28164
2016-08-15	17	27386
2016-08-15	18	26881
2016-08-15	19	26574
2016-08-15	20	26531
2016-08-15	21	26537
2016-08-15	22	28218
2016-08-15	23	28398
2016-08-15	24	26554
2016-08-16	1	25367
2016-08-16	2	23858
2016-08-16	3	22771
2016-08-16	4	22244
2016-08-16	5	21941
2016-08-16	6	22314
2016-08-16	7	23786
2016-08-16	8	25331
2016-08-16	9	27324
2016-08-16	10	29336
2016-08-16	11	30877
2016-08-16	12	31837
2016-08-16	13	32509
2016-08-16	14	33000
2016-08-16	15	32550
2016-08-16	16	31547
2016-08-16	17	31337
2016-08-16	18	31194
2016-08-16	19	30977
2016-08-16	20	30763
2016-08-16	21	30470
2016-08-16	22	31345
2016-08-16	23	29798
2016-08-16	24	27739
2016-08-17	1	26606
2016-08-17	2	24992
2016-08-17	3	23794
2016-08-17	4	23153
2016-08-17	5	22883
2016-08-17	6	23199
2016-08-17	7	24525
2016-08-17	8	25863
2016-08-17	9	27652
2016-08-17	10	29531
2016-08-17	11	30974
2016-08-17	12	31690
2016-08-17	13	32485
2016-08-17	14	32934
2016-08-17	15	32574
2016-08-17	16	31930
2016-08-17	17	31642
2016-08-17	18	31576
2016-08-17	19	31244
2016-08-17	20	30794
2016-08-17	21	30606
2016-08-17	22	32134
2016-08-17	23	30937
2016-08-17	24	28576
2016-08-18	1	26973
2016-08-18	2	25281
2016-08-18	3	24083
2016-08-18	4	23436
2016-08-18	5	23128
2016-08-18	6	23333
2016-08-18	7	24649
2016-08-18	8	25940
2016-08-18	9	27926
2016-08-18	10	30021
2016-08-18	11	31372
2016-08-18	12	32266
2016-08-18	13	33113
2016-08-18	14	33733
2016-08-18	15	33442
2016-08-18	16	32587
2016-08-18	17	32340
2016-08-18	18	32250
2016-08-18	19	32017
2016-08-18	20	31638
2016-08-18	21	31357
2016-08-18	22	32351
2016-08-18	23	31231
2016-08-18	24	29051
2016-08-19	1	27466
2016-08-19	2	25670
2016-08-19	3	24397
2016-08-19	4	23703
2016-08-19	5	23764
2016-08-19	6	23971
2016-08-19	7	25382
2016-08-19	8	26687
2016-08-19	9	28693
2016-08-19	10	30825
2016-08-19	11	32079
2016-08-19	12	32935
2016-08-19	13	33710
2016-08-19	14	34143
2016-08-19	15	33566
2016-08-19	16	32440
2016-08-19	17	32161
2016-08-19	18	32005
2016-08-19	19	31727
2016-08-19	20	31392
2016-08-19	21	31038
2016-08-19	22	31836
2016-08-19	23	31162
2016-08-19	24	29226
2016-08-20	1	27314
2016-08-20	2	25706
2016-08-20	3	24282
2016-08-20	4	23499
2016-08-20	5	23404
2016-08-20	6	22989
2016-08-20	7	23255
2016-08-20	8	23134
2016-08-20	9	24399
2016-08-20	10	26760
2016-08-20	11	28167
2016-08-20	12	29404
2016-08-20	13	29922
2016-08-20	14	30326
2016-08-20	15	30147
2016-08-20	16	29514
2016-08-20	17	28986
2016-08-20	18	28531
2016-08-20	19	28526
2016-08-20	20	28515
2016-08-20	21	28731
2016-08-20	22	30473
2016-08-20	23	29433
2016-08-20	24	27660
2016-08-21	1	26022
2016-08-21	2	24418
2016-08-21	3	23114
2016-08-21	4	22383
2016-08-21	5	21954
2016-08-21	6	21725
2016-08-21	7	21767
2016-08-21	8	21464
2016-08-21	9	21871
2016-08-21	10	23358
2016-08-21	11	24593
2016-08-21	12	25563
2016-08-21	13	26085
2016-08-21	14	26795
2016-08-21	15	27066
2016-08-21	16	26090
2016-08-21	17	25651
2016-08-21	18	25364
2016-08-21	19	25392
2016-08-21	20	25604
2016-08-21	21	26184
2016-08-21	22	28652
2016-08-21	23	28628
2016-08-21	24	27143
2016-08-22	1	25807
2016-08-22	2	24201
2016-08-22	3	22950
2016-08-22	4	22425
2016-08-22	5	22246
2016-08-22	6	22630
2016-08-22	7	24348
2016-08-22	8	25885
2016-08-22	9	27997
2016-08-22	10	30214
2016-08-22	11	31800
2016-08-22	12	32936
2016-08-22	13	33820
2016-08-22	14	34518
2016-08-22	15	34112
2016-08-22	16	33419
2016-08-22	17	33382
2016-08-22	18	33479
2016-08-22	19	33110
2016-08-22	20	32748
2016-08-22	21	32555
2016-08-22	22	34050
2016-08-22	23	32486
2016-08-22	24	30187
2016-08-23	1	28259
2016-08-23	2	26396
2016-08-23	3	25061
2016-08-23	4	24521
2016-08-23	5	24173
2016-08-23	6	24294
2016-08-23	7	25861
2016-08-23	8	27556
2016-08-23	9	29304
2016-08-23	10	31700
2016-08-23	11	33302
2016-08-23	12	34288
2016-08-23	13	35281
2016-08-23	14	36008
2016-08-23	15	35584
2016-08-23	16	34759
2016-08-23	17	34609
2016-08-23	18	34474
2016-08-23	19	34014
2016-08-23	20	33359
2016-08-23	21	33151
2016-08-23	22	34458
2016-08-23	23	32669
2016-08-23	24	30348
2016-08-24	1	28243
2016-08-24	2	26470
2016-08-24	3	25138
2016-08-24	4	24454
2016-08-24	5	24086
2016-08-24	6	24269
2016-08-24	7	25695
2016-08-24	8	27379
2016-08-24	9	29189
2016-08-24	10	31509
2016-08-24	11	32893
2016-08-24	12	33841
2016-08-24	13	34807
2016-08-24	14	35427
2016-08-24	15	34965
2016-08-24	16	34179
2016-08-24	17	34061
2016-08-24	18	33850
2016-08-24	19	33535
2016-08-24	20	33004
2016-08-24	21	32674
2016-08-24	22	34043
2016-08-24	23	32263
2016-08-24	24	30001
2016-08-25	1	28049
2016-08-25	2	26292
2016-08-25	3	25046
2016-08-25	4	24507
2016-08-25	5	24159
2016-08-25	6	24274
2016-08-25	7	25658
2016-08-25	8	27078
2016-08-25	9	28977
2016-08-25	10	31020
2016-08-25	11	32527
2016-08-25	12	33568
2016-08-25	13	34575
2016-08-25	14	35183
2016-08-25	15	34762
2016-08-25	16	33926
2016-08-25	17	33974
2016-08-25	18	34055
2016-08-25	19	33646
2016-08-25	20	33082
2016-08-25	21	32644
2016-08-25	22	33935
2016-08-25	23	32183
2016-08-25	24	29883
2016-08-26	1	28081
2016-08-26	2	26227
2016-08-26	3	24903
2016-08-26	4	24266
2016-08-26	5	24028
2016-08-26	6	24151
2016-08-26	7	25603
2016-08-26	8	27162
2016-08-26	9	28862
2016-08-26	10	30878
2016-08-26	11	32370
2016-08-26	12	33697
2016-08-26	13	34604
2016-08-26	14	35095
2016-08-26	15	34465
2016-08-26	16	33643
2016-08-26	17	33394
2016-08-26	18	33179
2016-08-26	19	32851
2016-08-26	20	32399
2016-08-26	21	32156
2016-08-26	22	33071
2016-08-26	23	31248
2016-08-26	24	29305
2016-08-27	1	27790
2016-08-27	2	26216
2016-08-27	3	24867
2016-08-27	4	24043
2016-08-27	5	23452
2016-08-27	6	23143
2016-08-27	7	23384
2016-08-27	8	23644
2016-08-27	9	24716
2016-08-27	10	26720
2016-08-27	11	28750
2016-08-27	12	29825
2016-08-27	13	30616
2016-08-27	14	31190
2016-08-27	15	31200
2016-08-27	16	30387
2016-08-27	17	29794
2016-08-27	18	29510
2016-08-27	19	29356
2016-08-27	20	29321
2016-08-27	21	29367
2016-08-27	22	30604
2016-08-27	23	29468
2016-08-27	24	27448
2016-08-28	1	26110
2016-08-28	2	24509
2016-08-28	3	23362
2016-08-28	4	22618
2016-08-28	5	22111
2016-08-28	6	21887
2016-08-28	7	21910
2016-08-28	8	21747
2016-08-28	9	22019
2016-08-28	10	23728
2016-08-28	11	25038
2016-08-28	12	26450
2016-08-28	13	27188
2016-08-28	14	28016
2016-08-28	15	28504
2016-08-28	16	27928
2016-08-28	17	27625
2016-08-28	18	27347
2016-08-28	19	27323
2016-08-28	20	27499
2016-08-28	21	28011
2016-08-28	22	30275
2016-08-28	23	29951
2016-08-28	24	28278
2016-08-29	1	26394
2016-08-29	2	24731
2016-08-29	3	23688
2016-08-29	4	23157
2016-08-29	5	22898
2016-08-29	6	23449
2016-08-29	7	25503
2016-08-29	8	27570
2016-08-29	9	29450
2016-08-29	10	31731
2016-08-29	11	33456
2016-08-29	12	35002
2016-08-29	13	35915
2016-08-29	14	36599
2016-08-29	15	35952
2016-08-29	16	35276
2016-08-29	17	35187
2016-08-29	18	35179
2016-08-29	19	34715
2016-08-29	20	33925
2016-08-29	21	33721
2016-08-29	22	34731
2016-08-29	23	32610
2016-08-29	24	30162
2016-08-30	1	28085
2016-08-30	2	26311
2016-08-30	3	25254
2016-08-30	4	24741
2016-08-30	5	24263
2016-08-30	6	24594
2016-08-30	7	26275
2016-08-30	8	28302
2016-08-30	9	30122
2016-08-30	10	32448
2016-08-30	11	33756
2016-08-30	12	34975
2016-08-30	13	35765
2016-08-30	14	36203
2016-08-30	15	35409
2016-08-30	16	34682
2016-08-30	17	34584
2016-08-30	18	34558
2016-08-30	19	34037
2016-08-30	20	33382
2016-08-30	21	33251
2016-08-30	22	34902
2016-08-30	23	32764
2016-08-30	24	30381
2016-08-31	1	28191
2016-08-31	2	26477
2016-08-31	3	25259
2016-08-31	4	24806
2016-08-31	5	24434
2016-08-31	6	24631
2016-08-31	7	26418
2016-08-31	8	28319
2016-08-31	9	30063
2016-08-31	10	32297
2016-08-31	11	33633
2016-08-31	12	34677
2016-08-31	13	35475
2016-08-31	14	36006
2016-08-31	15	35356
2016-08-31	16	34940
2016-08-31	17	34784
2016-08-31	18	34782
2016-08-31	19	34277
2016-08-31	20	33596
2016-08-31	21	33315
2016-08-31	22	34679
2016-08-31	23	32460
2016-08-31	24	30152
2016-09-01	1	28329
2016-09-01	2	26558
2016-09-01	3	25393
2016-09-01	4	24847
2016-09-01	5	24500
2016-09-01	6	24753
2016-09-01	7	26416
2016-09-01	8	28627
2016-09-01	9	30487
2016-09-01	10	32547
2016-09-01	11	33865
2016-09-01	12	34950
2016-09-01	13	35729
2016-09-01	14	36252
2016-09-01	15	35532
2016-09-01	16	34743
2016-09-01	17	34709
2016-09-01	18	34792
2016-09-01	19	34366
2016-09-01	20	33739
2016-09-01	21	33783
2016-09-01	22	35416
2016-09-01	23	32924
2016-09-01	24	30661
2016-09-02	1	28712
2016-09-02	2	26854
2016-09-02	3	25556
2016-09-02	4	24985
2016-09-02	5	24712
2016-09-02	6	24947
2016-09-02	7	26640
2016-09-02	8	29017
2016-09-02	9	30810
2016-09-02	10	32905
2016-09-02	11	34448
2016-09-02	12	35610
2016-09-02	13	36619
2016-09-02	14	37044
2016-09-02	15	36140
2016-09-02	16	35468
2016-09-02	17	35575
2016-09-02	18	35521
2016-09-02	19	35073
2016-09-02	20	34358
2016-09-02	21	33968
2016-09-02	22	34797
2016-09-02	23	32266
2016-09-02	24	30056
2016-09-03	1	28521
2016-09-03	2	26841
2016-09-03	3	25539
2016-09-03	4	24738
2016-09-03	5	24233
2016-09-03	6	23921
2016-09-03	7	24192
2016-09-03	8	24790
2016-09-03	9	25640
2016-09-03	10	28003
2016-09-03	11	30144
2016-09-03	12	31276
2016-09-03	13	32039
2016-09-03	14	32716
2016-09-03	15	32598
2016-09-03	16	31184
2016-09-03	17	30816
2016-09-03	18	30516
2016-09-03	19	30284
2016-09-03	20	30065
2016-09-03	21	30940
2016-09-03	22	32299
2016-09-03	23	30544
2016-09-03	24	28534
2016-09-04	1	27249
2016-09-04	2	25642
2016-09-04	3	24346
2016-09-04	4	23512
2016-09-04	5	23029
2016-09-04	6	22621
2016-09-04	7	22703
2016-09-04	8	22854
2016-09-04	9	22946
2016-09-04	10	24720
2016-09-04	11	26469
2016-09-04	12	27632
2016-09-04	13	28672
2016-09-04	14	29789
2016-09-04	15	30360
2016-09-04	16	29613
2016-09-04	17	29213
2016-09-04	18	28879
2016-09-04	19	28707
2016-09-04	20	28689
2016-09-04	21	29445
2016-09-04	22	32257
2016-09-04	23	31197
2016-09-04	24	29458
2016-09-05	1	28057
2016-09-05	2	26212
2016-09-05	3	24968
2016-09-05	4	24399
2016-09-05	5	24337
2016-09-05	6	24810
2016-09-05	7	27267
2016-09-05	8	29914
2016-09-05	9	32099
2016-09-05	10	34447
2016-09-05	11	36135
2016-09-05	12	37025
2016-09-05	13	38256
2016-09-05	14	39086
2016-09-05	15	38689
2016-09-05	16	38546
2016-09-05	17	38759
2016-09-05	18	38884
2016-09-05	19	38252
2016-09-05	20	37162
2016-09-05	21	36833
2016-09-05	22	37889
2016-09-05	23	35121
2016-09-05	24	32394
2016-09-06	1	30133
2016-09-06	2	28090
2016-09-06	3	26721
2016-09-06	4	26000
2016-09-06	5	25593
2016-09-06	6	25864
2016-09-06	7	27653
2016-09-06	8	30088
2016-09-06	9	31818
2016-09-06	10	34099
2016-09-06	11	35850
2016-09-06	12	37503
2016-09-06	13	38756
2016-09-06	14	39677
2016-09-06	15	39235
2016-09-06	16	39608
2016-09-06	17	39828
2016-09-06	18	39831
2016-09-06	19	38966
2016-09-06	20	37767
2016-09-06	21	37450
2016-09-06	22	38441
2016-09-06	23	35499
2016-09-06	24	32812
2016-09-07	1	30426
2016-09-07	2	28522
2016-09-07	3	27081
2016-09-07	4	26335
2016-09-07	5	25948
2016-09-07	6	26235
2016-09-07	7	27994
2016-09-07	8	30581
2016-09-07	9	32487
2016-09-07	10	34732
2016-09-07	11	36372
2016-09-07	12	37730
2016-09-07	13	39211
2016-09-07	14	40050
2016-09-07	15	39593
2016-09-07	16	39064
2016-09-07	17	39321
2016-09-07	18	39247
2016-09-07	19	38508
2016-09-07	20	37460
2016-09-07	21	36986
2016-09-07	22	37637
2016-09-07	23	34983
2016-09-07	24	32422
2016-09-08	1	30259
2016-09-08	2	28296
2016-09-08	3	26634
2016-09-08	4	25984
2016-09-08	5	25263
2016-09-08	6	25379
2016-09-08	7	26902
2016-09-08	8	28963
2016-09-08	9	30336
2016-09-08	10	32203
2016-09-08	11	33694
2016-09-08	12	35617
2016-09-08	13	36441
2016-09-08	14	36946
2016-09-08	15	36296
2016-09-08	16	35747
2016-09-08	17	35864
2016-09-08	18	35830
2016-09-08	19	35134
2016-09-08	20	34365
2016-09-08	21	34590
2016-09-08	22	35318
2016-09-08	23	32767
2016-09-08	24	30249
2016-09-09	1	28648
2016-09-09	2	26986
2016-09-09	3	25844
2016-09-09	4	25237
2016-09-09	5	24980
2016-09-09	6	25148
2016-09-09	7	26926
2016-09-09	8	29411
2016-09-09	9	30907
2016-09-09	10	32725
2016-09-09	11	34097
2016-09-09	12	34869
2016-09-09	13	35808
2016-09-09	14	36516
2016-09-09	15	35709
2016-09-09	16	35092
2016-09-09	17	35059
2016-09-09	18	34996
2016-09-09	19	34395
2016-09-09	20	33745
2016-09-09	21	33794
2016-09-09	22	34073
2016-09-09	23	31862
2016-09-09	24	29640
2016-09-10	1	28081
2016-09-10	2	26644
2016-09-10	3	25347
2016-09-10	4	24607
2016-09-10	5	24048
2016-09-10	6	23688
2016-09-10	7	23973
2016-09-10	8	24454
2016-09-10	9	25136
2016-09-10	10	27352
2016-09-10	11	29344
2016-09-10	12	30311
2016-09-10	13	30874
2016-09-10	14	31499
2016-09-10	15	31192
2016-09-10	16	30403
2016-09-10	17	29929
2016-09-10	18	29714
2016-09-10	19	29292
2016-09-10	20	29200
