fecha	hora	prev_eolica
2017-04-09	5	3969
2017-04-09	6	3657
2017-04-09	7	3561
2017-04-09	8	3607
2017-04-09	9	3861
2017-04-09	10	3628
2017-04-09	11	3356
2017-04-09	12	3574
2017-04-09	13	3839
2017-04-09	14	4016
2017-04-09	15	4096
2017-04-09	16	4251
2017-04-09	17	4266
2017-04-09	18	4320
2017-04-09	19	4524
2017-04-09	20	4916
2017-04-09	21	5342
2017-04-09	22	5986
2017-04-09	23	6625
2017-04-09	24	6463
2017-04-10	1	5701
2017-04-10	2	5139
2017-04-10	3	4721
2017-04-10	4	4362
2017-04-10	5	3949
2017-04-10	6	3546
2017-04-10	7	3142
2017-04-10	8	2847
2017-04-10	9	2726
2017-04-10	10	2628
2017-04-10	11	2424
2017-04-10	12	2419
2017-04-10	13	2500
2017-04-10	14	2665
2017-04-10	15	2887
2017-04-10	16	3110
2017-04-10	17	3274
2017-04-10	18	3490
2017-04-10	19	3343
2017-04-10	20	3379
2017-04-10	21	3930
2017-04-10	22	4485
2017-04-10	23	4724
2017-04-10	24	4899
2017-04-11	1	4481
2017-04-11	2	4250
2017-04-11	3	3972
2017-04-11	4	3679
2017-04-11	5	3438
2017-04-11	6	3465
2017-04-11	7	3443
2017-04-11	8	3412
2017-04-11	9	3379
2017-04-11	10	3091
2017-04-11	11	2674
2017-04-11	12	2431
2017-04-11	13	2377
2017-04-11	14	2609
2017-04-11	15	2912
2017-04-11	16	3266
2017-04-11	17	3646
2017-04-11	18	4105
2017-04-11	19	4449
2017-04-11	20	4821
2017-04-11	21	4772
2017-04-11	22	4918
2017-04-11	23	5225
2017-04-11	24	5048
2017-04-12	1	4980
2017-04-12	2	4461
2017-04-12	3	3818
2017-04-12	4	3291
2017-04-12	5	2848
2017-04-12	6	2297
2017-04-12	7	1788
2017-04-12	8	1469
2017-04-12	9	1296
2017-04-12	10	1084
2017-04-12	11	732
2017-04-12	12	558
2017-04-12	13	510
2017-04-12	14	667
2017-04-12	15	1037
2017-04-12	16	1418
2017-04-12	17	1591
2017-04-12	18	1694
2017-04-12	19	1787
2017-04-12	20	1869
2017-04-12	21	1742
2017-04-12	22	2038
2017-04-12	23	2262
2017-04-12	24	2255
2017-04-13	1	2102
2017-04-13	2	1925
2017-04-13	3	1807
2017-04-13	4	1737
2017-04-13	5	1676
2017-04-13	6	1656
2017-04-13	7	1696
2017-04-13	8	1636
2017-04-13	9	1721
2017-04-13	10	1527
2017-04-13	11	1123
2017-04-13	12	1020
2017-04-13	13	1349
2017-04-13	14	2043
2017-04-13	15	2813
2017-04-13	16	3290
2017-04-13	17	3509
2017-04-13	18	3591
2017-04-13	19	3758
2017-04-13	20	3654
2017-04-13	21	3351
2017-04-13	22	3411
2017-04-13	23	3604
2017-04-13	24	3541
2017-04-14	1	3601
2017-04-14	2	3067
2017-04-14	3	2766
2017-04-14	4	2546
2017-04-14	5	2459
2017-04-14	6	2435
2017-04-14	7	2275
2017-04-14	8	1992
2017-04-14	9	1887
2017-04-14	10	1590
2017-04-14	11	1222
2017-04-14	12	1128
2017-04-14	13	1174
2017-04-14	14	1534
2017-04-14	15	2058
2017-04-14	16	2494
2017-04-14	17	2802
2017-04-14	18	2963
2017-04-14	19	3320
2017-04-14	20	3724
2017-04-14	21	3804
2017-04-14	22	4225
2017-04-14	23	4797
2017-04-14	24	4591
2017-04-15	1	4644
2017-04-15	2	4526
2017-04-15	3	4602
2017-04-15	4	4586
2017-04-15	5	4390
2017-04-15	6	4197
2017-04-15	7	3890
2017-04-15	8	3913
2017-04-15	9	3829
2017-04-15	10	3346
2017-04-15	11	2965
2017-04-15	12	2951
2017-04-15	13	3275
2017-04-15	14	3853
2017-04-15	15	4422
2017-04-15	16	5002
2017-04-15	17	5511
2017-04-15	18	5953
2017-04-15	19	6414
2017-04-15	20	6702
2017-04-15	21	6584
2017-04-15	22	6718
2017-04-15	23	7155
2017-04-15	24	7211
2017-04-16	1	6663
2017-04-16	2	6496
2017-04-16	3	6235
2017-04-16	4	6094
2017-04-16	5	5933
2017-04-16	6	5510
2017-04-16	7	4916
2017-04-16	8	4490
2017-04-16	9	4456
2017-04-16	10	3991
2017-04-16	11	3488
2017-04-16	12	3416
2017-04-16	13	3399
2017-04-16	14	3214
2017-04-16	15	3118
2017-04-16	16	3221
2017-04-16	17	3220
2017-04-16	18	3348
2017-04-16	19	3502
2017-04-16	20	3484
2017-04-16	21	3454
2017-04-16	22	3827
2017-04-16	23	4081
2017-04-16	24	4094
2017-04-17	1	3680
2017-04-17	2	3397
2017-04-17	3	3134
2017-04-17	4	2783
2017-04-17	5	2412
2017-04-17	6	2039
2017-04-17	7	1722
2017-04-17	8	1479
2017-04-17	9	1250
2017-04-17	10	1040
2017-04-17	11	688
2017-04-17	12	578
2017-04-17	13	576
2017-04-17	14	630
2017-04-17	15	850
2017-04-17	16	1289
2017-04-17	17	1858
2017-04-17	18	2435
2017-04-17	19	3060
2017-04-17	20	3594
2017-04-17	21	4202
2017-04-17	22	4483
2017-04-17	23	4841
2017-04-17	24	4853
2017-04-18	1	4945
2017-04-18	2	5052
2017-04-18	3	5188
2017-04-18	4	5301
2017-04-18	5	5230
2017-04-18	6	5263
2017-04-18	7	5584
2017-04-18	8	6156
2017-04-18	9	6490
2017-04-18	10	6175
2017-04-18	11	6332
2017-04-18	12	6658
2017-04-18	13	6730
2017-04-18	14	6694
2017-04-18	15	6552
2017-04-18	16	6642
2017-04-18	17	7099
2017-04-18	18	7664
2017-04-18	19	8383
2017-04-18	20	9446
2017-04-18	21	10196
2017-04-18	22	10675
2017-04-18	23	10547
2017-04-18	24	10893
2017-04-19	1	10613
2017-04-19	2	10732
2017-04-19	3	10967
2017-04-19	4	11305
2017-04-19	5	11693
2017-04-19	6	11867
2017-04-19	7	12044
2017-04-19	8	11882
2017-04-19	9	11401
2017-04-19	10	10781
2017-04-19	11	10887
2017-04-19	12	11280
2017-04-19	13	11079
2017-04-19	14	11001
2017-04-19	15	10888
2017-04-19	16	11194
2017-04-19	17	11562
2017-04-19	18	12055
2017-04-19	19	12629
2017-04-19	20	13021
2017-04-19	21	13005
2017-04-19	22	12810
2017-04-19	23	12569
2017-04-19	24	12226
2017-04-20	1	11866
2017-04-20	2	11089
2017-04-20	3	10415
2017-04-20	4	10266
2017-04-20	5	10103
2017-04-20	6	9510
2017-04-20	7	9315
2017-04-20	8	9228
2017-04-20	9	9003
2017-04-20	10	8741
2017-04-20	11	8997
2017-04-20	12	9046
2017-04-20	13	8987
2017-04-20	14	9342
2017-04-20	15	9545
2017-04-20	16	9613
2017-04-20	17	9647
2017-04-20	18	9745
2017-04-20	19	9979
2017-04-20	20	10340
2017-04-20	21	10320
2017-04-20	22	10325
2017-04-20	23	10165
2017-04-20	24	9871
2017-04-21	1	9334
2017-04-21	2	8979
2017-04-21	3	8586
2017-04-21	4	8099
2017-04-21	5	7691
2017-04-21	6	7607
2017-04-21	7	7388
2017-04-21	8	7230
2017-04-21	9	6960
2017-04-21	10	6531
2017-04-21	11	6250
2017-04-21	12	6435
2017-04-21	13	6606
2017-04-21	14	6608
2017-04-21	15	6759
2017-04-21	16	7003
2017-04-21	17	7129
2017-04-21	18	7288
2017-04-21	19	7482
2017-04-21	20	7623
2017-04-21	21	7726
2017-04-21	22	7992
2017-04-21	23	8122
2017-04-21	24	7992
2017-04-22	1	7022
2017-04-22	2	6632
2017-04-22	3	6244
2017-04-22	4	6037
2017-04-22	5	5571
2017-04-22	6	4979
2017-04-22	7	4559
2017-04-22	8	4282
2017-04-22	9	3986
2017-04-22	10	3337
2017-04-22	11	3024
2017-04-22	12	2897
2017-04-22	13	2825
2017-04-22	14	2941
2017-04-22	15	3075
2017-04-22	16	3221
2017-04-22	17	3430
2017-04-22	18	3592
2017-04-22	19	3685
2017-04-22	20	3699
2017-04-22	21	3607
2017-04-22	22	3872
2017-04-22	23	3957
2017-04-22	24	3848
2017-04-23	1	3416
2017-04-23	2	3306
2017-04-23	3	3059
2017-04-23	4	2719
2017-04-23	5	2370
2017-04-23	6	2117
2017-04-23	7	1940
2017-04-23	8	1790
2017-04-23	9	1626
2017-04-23	10	1435
2017-04-23	11	1313
2017-04-23	12	1455
2017-04-23	13	1705
2017-04-23	14	2034
2017-04-23	15	2115
2017-04-23	16	2218
2017-04-23	17	2318
2017-04-23	18	2483
2017-04-23	19	2557
2017-04-23	20	2704
2017-04-23	21	2806
2017-04-23	22	3012
2017-04-23	23	3298
2017-04-23	24	2965
2017-04-24	1	3138
2017-04-24	2	2643
2017-04-24	3	2151
2017-04-24	4	1954
2017-04-24	5	1823
2017-04-24	6	1651
2017-04-24	7	1444
2017-04-24	8	1222
2017-04-24	9	1093
2017-04-24	10	819
2017-04-24	11	609
2017-04-24	12	799
2017-04-24	13	1169
2017-04-24	14	1592
2017-04-24	15	1992
2017-04-24	16	2547
2017-04-24	17	2923
2017-04-24	18	3133
2017-04-24	19	3285
2017-04-24	20	3211
2017-04-24	21	3205
2017-04-24	22	3339
2017-04-24	23	3423
2017-04-24	24	3328
2017-04-25	1	3335
2017-04-25	2	3473
2017-04-25	3	3061
2017-04-25	4	2966
2017-04-25	5	2933
2017-04-25	6	2946
2017-04-25	7	2822
2017-04-25	8	2683
2017-04-25	9	2574
2017-04-25	10	2403
2017-04-25	11	2105
2017-04-25	12	2602
2017-04-25	13	3495
2017-04-25	14	4386
2017-04-25	15	5167
2017-04-25	16	5558
2017-04-25	17	6497
2017-04-25	18	7337
2017-04-25	19	7620
2017-04-25	20	7934
2017-04-25	21	7904
2017-04-25	22	7916
2017-04-25	23	7768
2017-04-25	24	7563
2017-04-26	1	6848
2017-04-26	2	6839
2017-04-26	3	7017
2017-04-26	4	7189
2017-04-26	5	7408
2017-04-26	6	7244
2017-04-26	7	7439
2017-04-26	8	7583
2017-04-26	9	7435
2017-04-26	10	7164
2017-04-26	11	7436
2017-04-26	12	7990
2017-04-26	13	7968
2017-04-26	14	7690
2017-04-26	15	8126
2017-04-26	16	8540
2017-04-26	17	8749
2017-04-26	18	8869
2017-04-26	19	9277
2017-04-26	20	9635
2017-04-26	21	9744
2017-04-26	22	9434
2017-04-26	23	9215
2017-04-26	24	8599
2017-04-27	1	8063
2017-04-27	2	7672
2017-04-27	3	7630
2017-04-27	4	7679
2017-04-27	5	7426
2017-04-27	6	7186
2017-04-27	7	6920
2017-04-27	8	6778
2017-04-27	9	6517
2017-04-27	10	6541
2017-04-27	11	7337
2017-04-27	12	7789
2017-04-27	13	7812
2017-04-27	14	7644
2017-04-27	15	7663
2017-04-27	16	7613
2017-04-27	17	7449
2017-04-27	18	7875
2017-04-27	19	8306
2017-04-27	20	8602
2017-04-27	21	8872
2017-04-27	22	8763
2017-04-27	23	8830
2017-04-27	24	8828
2017-04-28	1	9351
2017-04-28	2	9874
2017-04-28	3	10346
2017-04-28	4	10448
2017-04-28	5	10109
2017-04-28	6	9637
2017-04-28	7	9718
2017-04-28	8	9524
2017-04-28	9	8913
2017-04-28	10	8237
2017-04-28	11	8002
2017-04-28	12	7467
2017-04-28	13	7011
2017-04-28	14	6701
2017-04-28	15	6470
2017-04-28	16	6339
2017-04-28	17	6359
2017-04-28	18	6478
2017-04-28	19	6538
2017-04-28	20	6597
2017-04-28	21	6734
2017-04-28	22	6849
2017-04-28	23	6969
2017-04-28	24	6675
2017-04-29	1	6061
2017-04-29	2	5684
2017-04-29	3	5449
2017-04-29	4	5468
2017-04-29	5	5305
2017-04-29	6	5138
2017-04-29	7	5044
2017-04-29	8	4902
2017-04-29	9	4663
2017-04-29	10	4385
2017-04-29	11	4533
2017-04-29	12	4909
2017-04-29	13	5348
2017-04-29	14	6090
2017-04-29	15	6436
2017-04-29	16	6736
2017-04-29	17	7134
2017-04-29	18	7546
2017-04-29	19	7798
2017-04-29	20	7941
2017-04-29	21	7774
2017-04-29	22	7964
2017-04-29	23	8006
2017-04-29	24	8305
2017-04-30	1	8930
2017-04-30	2	9168
2017-04-30	3	9426
2017-04-30	4	9365
2017-04-30	5	9499
2017-04-30	6	10186
2017-04-30	7	10812
2017-04-30	8	11319
2017-04-30	9	11619
2017-04-30	10	12202
2017-04-30	11	12735
2017-04-30	12	13178
2017-04-30	13	13461
2017-04-30	14	13276
2017-04-30	15	12789
2017-04-30	16	11758
2017-04-30	17	10836
2017-04-30	18	13032
2017-04-30	19	13211
2017-04-30	20	12615
2017-04-30	21	11646
2017-04-30	22	10222
2017-04-30	23	10456
2017-04-30	24	9512
2017-05-01	1	9170
2017-05-01	2	8370
2017-05-01	3	7852
2017-05-01	4	7294
2017-05-01	5	6715
2017-05-01	6	6278
2017-05-01	7	5946
2017-05-01	8	5555
2017-05-01	9	5329
2017-05-01	10	4805
2017-05-01	11	4673
2017-05-01	12	4940
2017-05-01	13	4623
2017-05-01	14	4359
2017-05-01	15	4362
2017-05-01	16	4521
2017-05-01	17	4263
2017-05-01	18	4036
2017-05-01	19	3495
2017-05-01	20	3195
2017-05-01	21	2651
2017-05-01	22	2142
2017-05-01	23	1950
2017-05-01	24	1890
2017-05-02	1	1706
2017-05-02	2	1636
2017-05-02	3	1660
2017-05-02	4	1683
2017-05-02	5	1805
2017-05-02	6	1958
2017-05-02	7	1987
2017-05-02	8	1904
2017-05-02	9	1793
2017-05-02	10	1678
2017-05-02	11	1716
2017-05-02	12	1940
2017-05-02	13	2170
2017-05-02	14	2352
2017-05-02	15	2465
2017-05-02	16	2523
2017-05-02	17	2568
2017-05-02	18	2646
2017-05-02	19	2648
2017-05-02	20	2639
2017-05-02	21	2646
2017-05-02	22	2932
2017-05-02	23	3194
2017-05-02	24	3328
2017-05-03	1	3189
2017-05-03	2	3190
2017-05-03	3	3275
2017-05-03	4	3380
2017-05-03	5	3316
2017-05-03	6	3068
2017-05-03	7	2900
2017-05-03	8	2752
2017-05-03	9	2610
2017-05-03	10	2351
2017-05-03	11	2302
2017-05-03	12	2404
2017-05-03	13	2595
2017-05-03	14	2836
2017-05-03	15	3066
2017-05-03	16	3210
2017-05-03	17	3474
2017-05-03	18	3566
2017-05-03	19	3657
2017-05-03	20	3791
2017-05-03	21	4031
2017-05-03	22	4459
2017-05-03	23	4952
2017-05-03	24	5093
2017-05-04	1	5069
2017-05-04	2	5379
2017-05-04	3	5716
2017-05-04	4	5865
2017-05-04	5	5791
2017-05-04	6	5495
2017-05-04	7	5128
2017-05-04	8	4817
2017-05-04	9	4419
2017-05-04	10	3666
2017-05-04	11	3250
2017-05-04	12	3246
2017-05-04	13	3407
2017-05-04	14	3580
2017-05-04	15	3512
2017-05-04	16	3423
2017-05-04	17	3318
2017-05-04	18	3314
2017-05-04	19	3569
2017-05-04	20	3686
2017-05-04	21	3823
2017-05-04	22	4342
2017-05-04	23	5462
2017-05-04	24	6057
2017-05-05	1	6698
2017-05-05	2	7081
2017-05-05	3	7423
2017-05-05	4	8020
2017-05-05	5	8388
2017-05-05	6	8182
2017-05-05	7	7901
2017-05-05	8	7851
2017-05-05	9	8242
2017-05-05	10	7483
2017-05-05	11	6634
2017-05-05	12	7223
2017-05-05	13	7946
2017-05-05	14	9212
2017-05-05	15	10093
2017-05-05	16	10761
2017-05-05	17	11097
2017-05-05	18	10917
2017-05-05	19	11172
2017-05-05	20	11912
2017-05-05	21	11313
2017-05-05	22	10104
2017-05-05	23	9628
2017-05-05	24	9415
2017-05-06	1	10147
2017-05-06	2	9841
2017-05-06	3	9168
2017-05-06	4	8981
2017-05-06	5	9437
2017-05-06	6	9424
2017-05-06	7	9129
2017-05-06	8	8945
2017-05-06	9	8731
2017-05-06	10	8317
2017-05-06	11	8343
2017-05-06	12	7846
2017-05-06	13	6928
2017-05-06	14	6218
2017-05-06	15	5817
2017-05-06	16	5616
2017-05-06	17	5114
2017-05-06	18	4740
2017-05-06	19	4228
2017-05-06	20	3633
2017-05-06	21	3047
2017-05-06	22	2387
2017-05-06	23	2076
2017-05-06	24	1791
2017-05-07	1	1632
2017-05-07	2	1513
2017-05-07	3	1373
2017-05-07	4	1309
2017-05-07	5	1372
2017-05-07	6	1425
2017-05-07	7	1606
2017-05-07	8	1867
2017-05-07	9	1918
2017-05-07	10	1609
2017-05-07	11	1548
2017-05-07	12	1833
2017-05-07	13	2204
2017-05-07	14	2459
2017-05-07	15	2770
2017-05-07	16	3278
2017-05-07	17	3696
2017-05-07	18	3892
2017-05-07	19	4170
2017-05-07	20	4678
2017-05-07	21	4927
2017-05-07	22	5122
2017-05-07	23	5818
2017-05-07	24	5988
2017-05-08	1	5843
2017-05-08	2	5749
2017-05-08	3	5531
2017-05-08	4	5250
2017-05-08	5	4948
2017-05-08	6	4533
2017-05-08	7	4129
2017-05-08	8	3803
2017-05-08	9	3361
2017-05-08	10	2724
2017-05-08	11	2420
2017-05-08	12	2497
2017-05-08	13	2570
2017-05-08	14	2594
2017-05-08	15	2567
2017-05-08	16	2629
2017-05-08	17	2848
2017-05-08	18	3122
2017-05-08	19	3378
2017-05-08	20	3738
2017-05-08	21	3847
2017-05-08	22	4101
2017-05-08	23	4697
2017-05-08	24	4699
2017-05-09	1	4693
2017-05-09	2	4650
2017-05-09	3	4147
2017-05-09	4	3727
2017-05-09	5	3440
2017-05-09	6	3120
2017-05-09	7	2822
2017-05-09	8	2735
2017-05-09	9	2602
2017-05-09	10	2110
2017-05-09	11	1649
2017-05-09	12	1778
2017-05-09	13	2120
2017-05-09	14	2649
2017-05-09	15	3215
2017-05-09	16	3936
2017-05-09	17	5034
2017-05-09	18	5684
2017-05-09	19	6696
2017-05-09	20	7856
2017-05-09	21	7016
2017-05-09	22	5975
2017-05-09	23	5167
2017-05-09	24	5175
2017-05-10	1	4259
2017-05-10	2	3790
2017-05-10	3	3893
2017-05-10	4	3939
2017-05-10	5	3953
2017-05-10	6	4341
2017-05-10	7	4613
2017-05-10	8	5013
2017-05-10	9	4888
2017-05-10	10	4709
2017-05-10	11	4604
2017-05-10	12	4421
2017-05-10	13	4759
2017-05-10	14	5144
2017-05-10	15	5378
2017-05-10	16	5888
2017-05-10	17	6502
2017-05-10	18	6921
2017-05-10	19	7722
2017-05-10	20	8073
2017-05-10	21	7282
2017-05-10	22	7190
2017-05-10	23	7259
2017-05-10	24	7899
2017-05-11	1	8981
2017-05-11	2	8905
2017-05-11	3	8612
2017-05-11	4	8482
2017-05-11	5	9025
2017-05-11	6	9461
2017-05-11	7	9825
2017-05-11	8	10169
2017-05-11	9	10205
2017-05-11	10	10615
2017-05-11	11	12024
2017-05-11	12	12907
2017-05-11	13	13113
2017-05-11	14	13596
2017-05-11	15	14069
2017-05-11	16	13793
2017-05-11	17	13259
2017-05-11	18	13052
2017-05-11	19	12925
2017-05-11	20	11975
2017-05-11	21	11076
2017-05-11	22	10345
2017-05-11	23	9682
2017-05-11	24	9425
2017-05-12	1	8751
2017-05-12	2	8822
2017-05-12	3	8788
2017-05-12	4	8762
2017-05-12	5	8526
2017-05-12	6	8330
2017-05-12	7	8311
2017-05-12	8	8411
2017-05-12	9	8156
2017-05-12	10	7547
2017-05-12	11	8191
2017-05-12	12	8410
2017-05-12	13	9118
2017-05-12	14	9671
2017-05-12	15	10184
2017-05-12	16	10556
2017-05-12	17	10392
2017-05-12	18	10569
2017-05-12	19	10409
2017-05-12	20	9918
2017-05-12	21	9091
2017-05-12	22	7896
2017-05-12	23	7253
2017-05-12	24	7035
2017-05-13	1	7101
2017-05-13	2	6935
2017-05-13	3	6816
2017-05-13	4	6459
2017-05-13	5	6482
2017-05-13	6	6046
2017-05-13	7	5849
2017-05-13	8	5913
2017-05-13	9	5559
2017-05-13	10	5268
2017-05-13	11	5428
2017-05-13	12	5662
2017-05-13	13	6183
2017-05-13	14	6675
2017-05-13	15	6880
2017-05-13	16	7145
2017-05-13	17	7394
2017-05-13	18	7398
2017-05-13	19	7380
2017-05-13	20	7371
2017-05-13	21	6843
2017-05-13	22	5970
2017-05-13	23	5467
2017-05-13	24	5149
2017-05-14	1	4886
2017-05-14	2	4502
2017-05-14	3	4200
2017-05-14	4	3884
2017-05-14	5	3779
2017-05-14	6	3481
2017-05-14	7	3252
2017-05-14	8	3160
2017-05-14	9	2937
2017-05-14	10	2588
2017-05-14	11	2461
2017-05-14	12	2638
2017-05-14	13	2815
2017-05-14	14	2936
2017-05-14	15	2965
2017-05-14	16	2955
2017-05-14	17	2888
2017-05-14	18	2871
2017-05-14	19	2898
2017-05-14	20	2887
2017-05-14	21	2609
2017-05-14	22	2242
2017-05-14	23	2293
2017-05-14	24	2351
2017-05-15	1	2133
2017-05-15	2	2197
2017-05-15	3	2312
2017-05-15	4	2431
2017-05-15	5	2689
2017-05-15	6	2849
2017-05-15	7	2960
2017-05-15	8	2994
2017-05-15	9	2787
2017-05-15	10	2527
2017-05-15	11	2595
2017-05-15	12	2837
2017-05-15	13	3113
2017-05-15	14	3321
2017-05-15	15	3451
2017-05-15	16	3392
2017-05-15	17	3393
2017-05-15	18	3375
2017-05-15	19	3255
2017-05-15	20	3035
2017-05-15	21	2784
2017-05-15	22	3201
2017-05-15	23	3528
2017-05-15	24	3631
2017-05-16	1	3599
2017-05-16	2	3562
2017-05-16	3	3462
2017-05-16	4	3301
2017-05-16	5	3192
2017-05-16	6	2980
2017-05-16	7	2723
2017-05-16	8	2577
2017-05-16	9	2014
2017-05-16	10	1981
2017-05-16	11	1954
2017-05-16	12	2063
2017-05-16	13	2307
2017-05-16	14	2648
2017-05-16	15	2898
2017-05-16	16	2986
2017-05-16	17	2925
2017-05-16	18	3005
2017-05-16	19	3145
2017-05-16	20	3203
2017-05-16	21	3433
2017-05-16	22	3761
2017-05-16	23	4274
2017-05-16	24	4561
2017-05-17	1	4672
2017-05-17	2	4686
2017-05-17	3	4688
2017-05-17	4	4712
2017-05-17	5	4740
2017-05-17	6	4677
2017-05-17	7	4555
2017-05-17	8	4688
2017-05-17	9	4655
2017-05-17	10	3931
2017-05-17	11	3894
2017-05-17	12	4209
2017-05-17	13	4249
2017-05-17	14	4377
2017-05-17	15	4572
2017-05-17	16	4647
2017-05-17	17	4873
2017-05-17	18	4780
2017-05-17	19	4696
2017-05-17	20	5018
2017-05-17	21	5288
2017-05-17	22	4994
2017-05-17	23	4699
2017-05-17	24	4440
2017-05-18	1	3319
2017-05-18	2	3124
2017-05-18	3	3148
2017-05-18	4	3308
2017-05-18	5	3330
2017-05-18	6	3656
2017-05-18	7	4284
2017-05-18	8	4847
2017-05-18	9	5234
2017-05-18	10	5750
2017-05-18	11	5817
2017-05-18	12	6450
2017-05-18	13	6815
2017-05-18	14	7353
2017-05-18	15	7994
2017-05-18	16	8460
2017-05-18	17	9255
2017-05-18	18	9763
2017-05-18	19	9696
2017-05-18	20	9415
2017-05-18	21	8663
2017-05-18	22	7677
2017-05-18	23	6813
2017-05-18	24	6163
2017-05-19	1	5944
2017-05-19	2	5240
2017-05-19	3	4544
2017-05-19	4	4075
2017-05-19	5	3582
2017-05-19	6	3260
2017-05-19	7	3011
2017-05-19	8	2769
2017-05-19	9	2621
2017-05-19	10	2307
2017-05-19	11	2284
2017-05-19	12	2477
2017-05-19	13	2759
2017-05-19	14	2976
2017-05-19	15	3252
2017-05-19	16	3575
2017-05-19	17	3766
2017-05-19	18	4019
2017-05-19	19	4163
2017-05-19	20	4312
2017-05-19	21	4155
2017-05-19	22	3694
2017-05-19	23	3434
2017-05-19	24	3271
2017-05-20	1	3200
2017-05-20	2	2934
2017-05-20	3	2658
2017-05-20	4	2415
2017-05-20	5	2369
2017-05-20	6	2268
2017-05-20	7	2190
2017-05-20	8	2297
2017-05-20	9	2362
2017-05-20	10	2288
2017-05-20	11	2330
2017-05-20	12	2478
2017-05-20	13	2611
2017-05-20	14	2779
2017-05-20	15	2886
2017-05-20	16	3103
2017-05-20	17	3208
2017-05-20	18	3288
2017-05-20	19	3537
2017-05-20	20	3756
2017-05-20	21	4088
2017-05-20	22	4327
2017-05-20	23	5115
2017-05-20	24	5618
2017-05-21	1	5845
2017-05-21	2	6082
2017-05-21	3	6461
2017-05-21	4	6538
2017-05-21	5	6465
2017-05-21	6	6458
2017-05-21	7	6529
2017-05-21	8	6478
2017-05-21	9	6115
2017-05-21	10	5655
2017-05-21	11	5457
2017-05-21	12	5323
2017-05-21	13	5290
2017-05-21	14	5649
2017-05-21	15	6042
2017-05-21	16	6025
2017-05-21	17	6175
2017-05-21	18	6655
2017-05-21	19	6718
2017-05-21	20	6180
2017-05-21	21	6145
2017-05-21	22	6670
2017-05-21	23	7350
2017-05-21	24	7155
2017-05-22	1	7560
2017-05-22	2	7329
2017-05-22	3	6650
2017-05-22	4	5397
2017-05-22	5	4272
2017-05-22	6	3397
2017-05-22	7	2765
2017-05-22	8	2121
2017-05-22	9	1425
2017-05-22	10	788
2017-05-22	11	556
2017-05-22	12	586
2017-05-22	13	623
2017-05-22	14	771
2017-05-22	15	1132
2017-05-22	16	1603
2017-05-22	17	2246
2017-05-22	18	3109
2017-05-22	19	3867
2017-05-22	20	4540
2017-05-22	21	5051
2017-05-22	22	5441
2017-05-22	23	5913
2017-05-22	24	5959
2017-05-23	1	6152
2017-05-23	2	6142
2017-05-23	3	5997
2017-05-23	4	5929
2017-05-23	5	5899
2017-05-23	6	5779
2017-05-23	7	5809
2017-05-23	8	5869
2017-05-23	9	5428
2017-05-23	10	4565
2017-05-23	11	4565
2017-05-23	12	4972
2017-05-23	13	5298
2017-05-23	14	5414
2017-05-23	15	5633
2017-05-23	16	5846
2017-05-23	17	5828
2017-05-23	18	6018
2017-05-23	19	6448
2017-05-23	20	6832
2017-05-23	21	7253
2017-05-23	22	7506
2017-05-23	23	7843
2017-05-23	24	7627
2017-05-24	1	7270
2017-05-24	2	6812
2017-05-24	3	6335
2017-05-24	4	5960
2017-05-24	5	5498
2017-05-24	6	5076
2017-05-24	7	4672
2017-05-24	8	4334
2017-05-24	9	3817
2017-05-24	10	3137
2017-05-24	11	2978
2017-05-24	12	3013
2017-05-24	13	2941
2017-05-24	14	3012
2017-05-24	15	3072
2017-05-24	16	3128
2017-05-24	17	3312
2017-05-24	18	3449
2017-05-24	19	3528
2017-05-24	20	3564
2017-05-24	21	3771
2017-05-24	22	4104
2017-05-24	23	4639
2017-05-24	24	4574
2017-05-25	1	4739
2017-05-25	2	4446
2017-05-25	3	4242
2017-05-25	4	3737
2017-05-25	5	3304
2017-05-25	6	2985
2017-05-25	7	2473
2017-05-25	8	1988
2017-05-25	9	1641
2017-05-25	10	1153
2017-05-25	11	1093
2017-05-25	12	1590
2017-05-25	13	1922
2017-05-25	14	2158
2017-05-25	15	2643
2017-05-25	16	2812
2017-05-25	17	2424
2017-05-25	18	2754
2017-05-25	19	2709
2017-05-25	20	2895
2017-05-25	21	3371
2017-05-25	22	3950
2017-05-25	23	3941
2017-05-25	24	3622
2017-05-26	1	3546
2017-05-26	2	2855
2017-05-26	3	2477
2017-05-26	4	2663
2017-05-26	5	2334
2017-05-26	6	2099
2017-05-26	7	2023
2017-05-26	8	2304
2017-05-26	9	2661
2017-05-26	10	2465
2017-05-26	11	2611
2017-05-26	12	2604
2017-05-26	13	2674
2017-05-26	14	3165
2017-05-26	15	3644
2017-05-26	16	3758
2017-05-26	17	4055
2017-05-26	18	4271
2017-05-26	19	4728
2017-05-26	20	4855
2017-05-26	21	4836
2017-05-26	22	4889
2017-05-26	23	4834
2017-05-26	24	4682
2017-05-27	1	4262
2017-05-27	2	4021
2017-05-27	3	3655
2017-05-27	4	3545
2017-05-27	5	3350
2017-05-27	6	3152
2017-05-27	7	3445
2017-05-27	8	3823
2017-05-27	9	3832
2017-05-27	10	3420
2017-05-27	11	3621
2017-05-27	12	4135
2017-05-27	13	5142
2017-05-27	14	5972
2017-05-27	15	6444
2017-05-27	16	6756
2017-05-27	17	7108
2017-05-27	18	7292
